nohup: ignoring input
Namespace(batchSize=64, chop=False, cuda=True, loss='1*L1', lr=0.0001, nEpochs=1000, patchSize=64, pre_train=None, rgb_range=255, seed=123, testBatchSize=1, threads=4)
===> Loading datasets
===> Building model
===> Epoch[4](1197/1860): Loss: 0.017929
===> Epoch[4](1198/1860): Loss: 0.017054
===> Epoch[4](1199/1860): Loss: 0.017921
===> Epoch[4](1200/1860): Loss: 0.017490
===> Epoch[4](1201/1860): Loss: 0.015362
===> Epoch[4](1202/1860): Loss: 0.018976
===> Epoch[4](1203/1860): Loss: 0.018526
===> Epoch[4](1204/1860): Loss: 0.019577
===> Epoch[4](1205/1860): Loss: 0.018057
===> Epoch[4](1206/1860): Loss: 0.015651
===> Epoch[4](1207/1860): Loss: 0.017641
===> Epoch[4](1208/1860): Loss: 0.017706
===> Epoch[4](1209/1860): Loss: 0.016167
===> Epoch[4](1210/1860): Loss: 0.016609
===> Epoch[4](1211/1860): Loss: 0.017749
===> Epoch[4](1212/1860): Loss: 0.017500
===> Epoch[4](1213/1860): Loss: 0.016514
===> Epoch[4](1214/1860): Loss: 0.016722
===> Epoch[4](1215/1860): Loss: 0.018667
===> Epoch[4](1216/1860): Loss: 0.017221
===> Epoch[4](1217/1860): Loss: 0.017112
===> Epoch[4](1218/1860): Loss: 0.017617
===> Epoch[4](1219/1860): Loss: 0.018399
===> Epoch[4](1220/1860): Loss: 0.019278
===> Epoch[4](1221/1860): Loss: 0.018341
===> Epoch[4](1222/1860): Loss: 0.017133
===> Epoch[4](1223/1860): Loss: 0.017352
===> Epoch[4](1224/1860): Loss: 0.017542
===> Epoch[4](1225/1860): Loss: 0.017541
===> Epoch[4](1226/1860): Loss: 0.018485
===> Epoch[4](1227/1860): Loss: 0.018268
===> Epoch[4](1228/1860): Loss: 0.016228
===> Epoch[4](1229/1860): Loss: 0.018566
===> Epoch[4](1230/1860): Loss: 0.017837
===> Epoch[4](1231/1860): Loss: 0.018538
===> Epoch[4](1232/1860): Loss: 0.018823
===> Epoch[4](1233/1860): Loss: 0.017139
===> Epoch[4](1234/1860): Loss: 0.018425
===> Epoch[4](1235/1860): Loss: 0.016178
===> Epoch[4](1236/1860): Loss: 0.015973
===> Epoch[4](1237/1860): Loss: 0.015520
===> Epoch[4](1238/1860): Loss: 0.016414
===> Epoch[4](1239/1860): Loss: 0.017481
===> Epoch[4](1240/1860): Loss: 0.020364
===> Epoch[4](1241/1860): Loss: 0.015687
===> Epoch[4](1242/1860): Loss: 0.017426
===> Epoch[4](1243/1860): Loss: 0.017560
===> Epoch[4](1244/1860): Loss: 0.016707
===> Epoch[4](1245/1860): Loss: 0.017010
===> Epoch[4](1246/1860): Loss: 0.014998
===> Epoch[4](1247/1860): Loss: 0.016404
===> Epoch[4](1248/1860): Loss: 0.016358
===> Epoch[4](1249/1860): Loss: 0.018221
===> Epoch[4](1250/1860): Loss: 0.017798
===> Epoch[4](1251/1860): Loss: 0.016964
===> Epoch[4](1252/1860): Loss: 0.017037
===> Epoch[4](1253/1860): Loss: 0.016542
===> Epoch[4](1254/1860): Loss: 0.017550
===> Epoch[4](1255/1860): Loss: 0.016222
===> Epoch[4](1256/1860): Loss: 0.017814
===> Epoch[4](1257/1860): Loss: 0.016414
===> Epoch[4](1258/1860): Loss: 0.016789
===> Epoch[4](1259/1860): Loss: 0.018290
===> Epoch[4](1260/1860): Loss: 0.017781
===> Epoch[4](1261/1860): Loss: 0.016621
===> Epoch[4](1262/1860): Loss: 0.018096
===> Epoch[4](1263/1860): Loss: 0.016516
===> Epoch[4](1264/1860): Loss: 0.016365
===> Epoch[4](1265/1860): Loss: 0.017327
===> Epoch[4](1266/1860): Loss: 0.018228
===> Epoch[4](1267/1860): Loss: 0.016476
===> Epoch[4](1268/1860): Loss: 0.017511
===> Epoch[4](1269/1860): Loss: 0.016466
===> Epoch[4](1270/1860): Loss: 0.017530
===> Epoch[4](1271/1860): Loss: 0.015538
===> Epoch[4](1272/1860): Loss: 0.017473
===> Epoch[4](1273/1860): Loss: 0.018843
===> Epoch[4](1274/1860): Loss: 0.017798
===> Epoch[4](1275/1860): Loss: 0.016669
===> Epoch[4](1276/1860): Loss: 0.018464
===> Epoch[4](1277/1860): Loss: 0.017834
===> Epoch[4](1278/1860): Loss: 0.018219
===> Epoch[4](1279/1860): Loss: 0.017851
===> Epoch[4](1280/1860): Loss: 0.017312
===> Epoch[4](1281/1860): Loss: 0.016757
===> Epoch[4](1282/1860): Loss: 0.015933
===> Epoch[4](1283/1860): Loss: 0.016208
===> Epoch[4](1284/1860): Loss: 0.016786
===> Epoch[4](1285/1860): Loss: 0.017325
===> Epoch[4](1286/1860): Loss: 0.016713
===> Epoch[4](1287/1860): Loss: 0.016327
===> Epoch[4](1288/1860): Loss: 0.017449
===> Epoch[4](1289/1860): Loss: 0.017770
===> Epoch[4](1290/1860): Loss: 0.018822
===> Epoch[4](1291/1860): Loss: 0.017392
===> Epoch[4](1292/1860): Loss: 0.018364
===> Epoch[4](1293/1860): Loss: 0.016270
===> Epoch[4](1294/1860): Loss: 0.016866
===> Epoch[4](1295/1860): Loss: 0.017437
===> Epoch[4](1296/1860): Loss: 0.017490
===> Epoch[4](1297/1860): Loss: 0.019365
===> Epoch[4](1298/1860): Loss: 0.016213
===> Epoch[4](1299/1860): Loss: 0.017040
===> Epoch[4](1300/1860): Loss: 0.019184
===> Epoch[4](1301/1860): Loss: 0.018961
===> Epoch[4](1302/1860): Loss: 0.017109
===> Epoch[4](1303/1860): Loss: 0.016763
===> Epoch[4](1304/1860): Loss: 0.016389
===> Epoch[4](1305/1860): Loss: 0.017747
===> Epoch[4](1306/1860): Loss: 0.017580
===> Epoch[4](1307/1860): Loss: 0.019094
===> Epoch[4](1308/1860): Loss: 0.016138
===> Epoch[4](1309/1860): Loss: 0.018292
===> Epoch[4](1310/1860): Loss: 0.016782
===> Epoch[4](1311/1860): Loss: 0.017925
===> Epoch[4](1312/1860): Loss: 0.017259
===> Epoch[4](1313/1860): Loss: 0.020614
===> Epoch[4](1314/1860): Loss: 0.016673
===> Epoch[4](1315/1860): Loss: 0.019248
===> Epoch[4](1316/1860): Loss: 0.017299
===> Epoch[4](1317/1860): Loss: 0.016507
===> Epoch[4](1318/1860): Loss: 0.017492
===> Epoch[4](1319/1860): Loss: 0.017310
===> Epoch[4](1320/1860): Loss: 0.018196
===> Epoch[4](1321/1860): Loss: 0.016344
===> Epoch[4](1322/1860): Loss: 0.017835
===> Epoch[4](1323/1860): Loss: 0.017906
===> Epoch[4](1324/1860): Loss: 0.016872
===> Epoch[4](1325/1860): Loss: 0.018839
===> Epoch[4](1326/1860): Loss: 0.017694
===> Epoch[4](1327/1860): Loss: 0.017015
===> Epoch[4](1328/1860): Loss: 0.016963
===> Epoch[4](1329/1860): Loss: 0.018124
===> Epoch[4](1330/1860): Loss: 0.017607
===> Epoch[4](1331/1860): Loss: 0.018219
===> Epoch[4](1332/1860): Loss: 0.019792
===> Epoch[4](1333/1860): Loss: 0.018106
===> Epoch[4](1334/1860): Loss: 0.017709
===> Epoch[4](1335/1860): Loss: 0.017121
===> Epoch[4](1336/1860): Loss: 0.018292
===> Epoch[4](1337/1860): Loss: 0.016723
===> Epoch[4](1338/1860): Loss: 0.016248
===> Epoch[4](1339/1860): Loss: 0.018001
===> Epoch[4](1340/1860): Loss: 0.017466
===> Epoch[4](1341/1860): Loss: 0.016677
===> Epoch[4](1342/1860): Loss: 0.017005
===> Epoch[4](1343/1860): Loss: 0.016413
===> Epoch[4](1344/1860): Loss: 0.017651
===> Epoch[4](1345/1860): Loss: 0.015423
===> Epoch[4](1346/1860): Loss: 0.017652
===> Epoch[4](1347/1860): Loss: 0.018813
===> Epoch[4](1348/1860): Loss: 0.018681
===> Epoch[4](1349/1860): Loss: 0.016422
===> Epoch[4](1350/1860): Loss: 0.019208
===> Epoch[4](1351/1860): Loss: 0.017340
===> Epoch[4](1352/1860): Loss: 0.017640
===> Epoch[4](1353/1860): Loss: 0.017272
===> Epoch[4](1354/1860): Loss: 0.018788
===> Epoch[4](1355/1860): Loss: 0.018054
===> Epoch[4](1356/1860): Loss: 0.018100
===> Epoch[4](1357/1860): Loss: 0.018065
===> Epoch[4](1358/1860): Loss: 0.017557
===> Epoch[4](1359/1860): Loss: 0.018020
===> Epoch[4](1360/1860): Loss: 0.017772
===> Epoch[4](1361/1860): Loss: 0.017412
===> Epoch[4](1362/1860): Loss: 0.016235
===> Epoch[4](1363/1860): Loss: 0.018225
===> Epoch[4](1364/1860): Loss: 0.019128
===> Epoch[4](1365/1860): Loss: 0.015529
===> Epoch[4](1366/1860): Loss: 0.015463
===> Epoch[4](1367/1860): Loss: 0.020341
===> Epoch[4](1368/1860): Loss: 0.015949
===> Epoch[4](1369/1860): Loss: 0.016162
===> Epoch[4](1370/1860): Loss: 0.018238
===> Epoch[4](1371/1860): Loss: 0.017566
===> Epoch[4](1372/1860): Loss: 0.017186
===> Epoch[4](1373/1860): Loss: 0.015320
===> Epoch[4](1374/1860): Loss: 0.018354
===> Epoch[4](1375/1860): Loss: 0.018273
===> Epoch[4](1376/1860): Loss: 0.017639
===> Epoch[4](1377/1860): Loss: 0.017662
===> Epoch[4](1378/1860): Loss: 0.015362
===> Epoch[4](1379/1860): Loss: 0.018410
===> Epoch[4](1380/1860): Loss: 0.017167
===> Epoch[4](1381/1860): Loss: 0.018156
===> Epoch[4](1382/1860): Loss: 0.017964
===> Epoch[4](1383/1860): Loss: 0.018496
===> Epoch[4](1384/1860): Loss: 0.018248
===> Epoch[4](1385/1860): Loss: 0.019898
===> Epoch[4](1386/1860): Loss: 0.018847
===> Epoch[4](1387/1860): Loss: 0.017688
===> Epoch[4](1388/1860): Loss: 0.016938
===> Epoch[4](1389/1860): Loss: 0.015394
===> Epoch[4](1390/1860): Loss: 0.018049
===> Epoch[4](1391/1860): Loss: 0.018729
===> Epoch[4](1392/1860): Loss: 0.016242
===> Epoch[4](1393/1860): Loss: 0.017087
===> Epoch[4](1394/1860): Loss: 0.017491
===> Epoch[4](1395/1860): Loss: 0.018119
===> Epoch[4](1396/1860): Loss: 0.016983
===> Epoch[4](1397/1860): Loss: 0.015279
===> Epoch[4](1398/1860): Loss: 0.018285
===> Epoch[4](1399/1860): Loss: 0.018489
===> Epoch[4](1400/1860): Loss: 0.020695
===> Epoch[4](1401/1860): Loss: 0.018454
===> Epoch[4](1402/1860): Loss: 0.017380
===> Epoch[4](1403/1860): Loss: 0.018123
===> Epoch[4](1404/1860): Loss: 0.017288
===> Epoch[4](1405/1860): Loss: 0.018415
===> Epoch[4](1406/1860): Loss: 0.018307
===> Epoch[4](1407/1860): Loss: 0.018295
===> Epoch[4](1408/1860): Loss: 0.018368
===> Epoch[4](1409/1860): Loss: 0.019296
===> Epoch[4](1410/1860): Loss: 0.020818
===> Epoch[4](1411/1860): Loss: 0.019444
===> Epoch[4](1412/1860): Loss: 0.017438
===> Epoch[4](1413/1860): Loss: 0.018133
===> Epoch[4](1414/1860): Loss: 0.016897
===> Epoch[4](1415/1860): Loss: 0.017264
===> Epoch[4](1416/1860): Loss: 0.017676
===> Epoch[4](1417/1860): Loss: 0.017766
===> Epoch[4](1418/1860): Loss: 0.016011
===> Epoch[4](1419/1860): Loss: 0.017569
===> Epoch[4](1420/1860): Loss: 0.017001
===> Epoch[4](1421/1860): Loss: 0.017281
===> Epoch[4](1422/1860): Loss: 0.018174
===> Epoch[4](1423/1860): Loss: 0.017973
===> Epoch[4](1424/1860): Loss: 0.016444
===> Epoch[4](1425/1860): Loss: 0.019278
===> Epoch[4](1426/1860): Loss: 0.018727
===> Epoch[4](1427/1860): Loss: 0.017816
===> Epoch[4](1428/1860): Loss: 0.017402
===> Epoch[4](1429/1860): Loss: 0.016534
===> Epoch[4](1430/1860): Loss: 0.017928
===> Epoch[4](1431/1860): Loss: 0.019522
===> Epoch[4](1432/1860): Loss: 0.018484
===> Epoch[4](1433/1860): Loss: 0.018664
===> Epoch[4](1434/1860): Loss: 0.018132
===> Epoch[4](1435/1860): Loss: 0.017601
===> Epoch[4](1436/1860): Loss: 0.017456
===> Epoch[4](1437/1860): Loss: 0.016531
===> Epoch[4](1438/1860): Loss: 0.020524
===> Epoch[4](1439/1860): Loss: 0.018958
===> Epoch[4](1440/1860): Loss: 0.017457
===> Epoch[4](1441/1860): Loss: 0.016260
===> Epoch[4](1442/1860): Loss: 0.016369
===> Epoch[4](1443/1860): Loss: 0.017645
===> Epoch[4](1444/1860): Loss: 0.019617
===> Epoch[4](1445/1860): Loss: 0.016300
===> Epoch[4](1446/1860): Loss: 0.018074
===> Epoch[4](1447/1860): Loss: 0.017302
===> Epoch[4](1448/1860): Loss: 0.017060
===> Epoch[4](1449/1860): Loss: 0.017146
===> Epoch[4](1450/1860): Loss: 0.016623
===> Epoch[4](1451/1860): Loss: 0.018562
===> Epoch[4](1452/1860): Loss: 0.016225
===> Epoch[4](1453/1860): Loss: 0.017987
===> Epoch[4](1454/1860): Loss: 0.017859
===> Epoch[4](1455/1860): Loss: 0.017119
===> Epoch[4](1456/1860): Loss: 0.015850
===> Epoch[4](1457/1860): Loss: 0.017182
===> Epoch[4](1458/1860): Loss: 0.015949
===> Epoch[4](1459/1860): Loss: 0.017868
===> Epoch[4](1460/1860): Loss: 0.017558
===> Epoch[4](1461/1860): Loss: 0.017576
===> Epoch[4](1462/1860): Loss: 0.019166
===> Epoch[4](1463/1860): Loss: 0.017309
===> Epoch[4](1464/1860): Loss: 0.017207
===> Epoch[4](1465/1860): Loss: 0.018979
===> Epoch[4](1466/1860): Loss: 0.016736
===> Epoch[4](1467/1860): Loss: 0.016481
===> Epoch[4](1468/1860): Loss: 0.019847
===> Epoch[4](1469/1860): Loss: 0.016588
===> Epoch[4](1470/1860): Loss: 0.017877
===> Epoch[4](1471/1860): Loss: 0.017673
===> Epoch[4](1472/1860): Loss: 0.017668
===> Epoch[4](1473/1860): Loss: 0.019761
===> Epoch[4](1474/1860): Loss: 0.018150
===> Epoch[4](1475/1860): Loss: 0.016675
===> Epoch[4](1476/1860): Loss: 0.018199
===> Epoch[4](1477/1860): Loss: 0.017867
===> Epoch[4](1478/1860): Loss: 0.018114
===> Epoch[4](1479/1860): Loss: 0.017206
===> Epoch[4](1480/1860): Loss: 0.016298
===> Epoch[4](1481/1860): Loss: 0.015961
===> Epoch[4](1482/1860): Loss: 0.018449
===> Epoch[4](1483/1860): Loss: 0.018812
===> Epoch[4](1484/1860): Loss: 0.018701
===> Epoch[4](1485/1860): Loss: 0.019409
===> Epoch[4](1486/1860): Loss: 0.018097
===> Epoch[4](1487/1860): Loss: 0.019452
===> Epoch[4](1488/1860): Loss: 0.017586
===> Epoch[4](1489/1860): Loss: 0.016569
===> Epoch[4](1490/1860): Loss: 0.017432
===> Epoch[4](1491/1860): Loss: 0.019183
===> Epoch[4](1492/1860): Loss: 0.017739
===> Epoch[4](1493/1860): Loss: 0.018319
===> Epoch[4](1494/1860): Loss: 0.017394
===> Epoch[4](1495/1860): Loss: 0.015641
===> Epoch[4](1496/1860): Loss: 0.018308
===> Epoch[4](1497/1860): Loss: 0.015778
===> Epoch[4](1498/1860): Loss: 0.016573
===> Epoch[4](1499/1860): Loss: 0.017930
===> Epoch[4](1500/1860): Loss: 0.015111
===> Epoch[4](1501/1860): Loss: 0.018390
===> Epoch[4](1502/1860): Loss: 0.016948
===> Epoch[4](1503/1860): Loss: 0.017900
===> Epoch[4](1504/1860): Loss: 0.016515
===> Epoch[4](1505/1860): Loss: 0.017952
===> Epoch[4](1506/1860): Loss: 0.018706
===> Epoch[4](1507/1860): Loss: 0.018901
===> Epoch[4](1508/1860): Loss: 0.018857
===> Epoch[4](1509/1860): Loss: 0.017879
===> Epoch[4](1510/1860): Loss: 0.017012
===> Epoch[4](1511/1860): Loss: 0.017676
===> Epoch[4](1512/1860): Loss: 0.017461
===> Epoch[4](1513/1860): Loss: 0.018110
===> Epoch[4](1514/1860): Loss: 0.015579
===> Epoch[4](1515/1860): Loss: 0.016982
===> Epoch[4](1516/1860): Loss: 0.016484
===> Epoch[4](1517/1860): Loss: 0.016309
===> Epoch[4](1518/1860): Loss: 0.017898
===> Epoch[4](1519/1860): Loss: 0.017052
===> Epoch[4](1520/1860): Loss: 0.017831
===> Epoch[4](1521/1860): Loss: 0.015794
===> Epoch[4](1522/1860): Loss: 0.017010
===> Epoch[4](1523/1860): Loss: 0.017676
===> Epoch[4](1524/1860): Loss: 0.017644
===> Epoch[4](1525/1860): Loss: 0.018270
===> Epoch[4](1526/1860): Loss: 0.018083
===> Epoch[4](1527/1860): Loss: 0.018518
===> Epoch[4](1528/1860): Loss: 0.016764
===> Epoch[4](1529/1860): Loss: 0.015803
===> Epoch[4](1530/1860): Loss: 0.016817
===> Epoch[4](1531/1860): Loss: 0.017079
===> Epoch[4](1532/1860): Loss: 0.016258
===> Epoch[4](1533/1860): Loss: 0.018330
===> Epoch[4](1534/1860): Loss: 0.016677
===> Epoch[4](1535/1860): Loss: 0.015976
===> Epoch[4](1536/1860): Loss: 0.016078
===> Epoch[4](1537/1860): Loss: 0.018799
===> Epoch[4](1538/1860): Loss: 0.016546
===> Epoch[4](1539/1860): Loss: 0.016089
===> Epoch[4](1540/1860): Loss: 0.017386
===> Epoch[4](1541/1860): Loss: 0.018036
===> Epoch[4](1542/1860): Loss: 0.017158
===> Epoch[4](1543/1860): Loss: 0.017852
===> Epoch[4](1544/1860): Loss: 0.014856
===> Epoch[4](1545/1860): Loss: 0.017938
===> Epoch[4](1546/1860): Loss: 0.018207
===> Epoch[4](1547/1860): Loss: 0.017079
===> Epoch[4](1548/1860): Loss: 0.018709
===> Epoch[4](1549/1860): Loss: 0.016598
===> Epoch[4](1550/1860): Loss: 0.018456
===> Epoch[4](1551/1860): Loss: 0.016990
===> Epoch[4](1552/1860): Loss: 0.018339
===> Epoch[4](1553/1860): Loss: 0.018355
===> Epoch[4](1554/1860): Loss: 0.018649
===> Epoch[4](1555/1860): Loss: 0.016880
===> Epoch[4](1556/1860): Loss: 0.018056
===> Epoch[4](1557/1860): Loss: 0.017808
===> Epoch[4](1558/1860): Loss: 0.016176
===> Epoch[4](1559/1860): Loss: 0.018473
===> Epoch[4](1560/1860): Loss: 0.018252
===> Epoch[4](1561/1860): Loss: 0.016772
===> Epoch[4](1562/1860): Loss: 0.018616
===> Epoch[4](1563/1860): Loss: 0.019426
===> Epoch[4](1564/1860): Loss: 0.018053
===> Epoch[4](1565/1860): Loss: 0.017507
===> Epoch[4](1566/1860): Loss: 0.015978
===> Epoch[4](1567/1860): Loss: 0.016303
===> Epoch[4](1568/1860): Loss: 0.016290
===> Epoch[4](1569/1860): Loss: 0.019334
===> Epoch[4](1570/1860): Loss: 0.013638
===> Epoch[4](1571/1860): Loss: 0.018529
===> Epoch[4](1572/1860): Loss: 0.015643
===> Epoch[4](1573/1860): Loss: 0.016868
===> Epoch[4](1574/1860): Loss: 0.017509
===> Epoch[4](1575/1860): Loss: 0.017825
===> Epoch[4](1576/1860): Loss: 0.018527
===> Epoch[4](1577/1860): Loss: 0.016562
===> Epoch[4](1578/1860): Loss: 0.016870
===> Epoch[4](1579/1860): Loss: 0.017908
===> Epoch[4](1580/1860): Loss: 0.016756
===> Epoch[4](1581/1860): Loss: 0.017151
===> Epoch[4](1582/1860): Loss: 0.018639
===> Epoch[4](1583/1860): Loss: 0.017520
===> Epoch[4](1584/1860): Loss: 0.019101
===> Epoch[4](1585/1860): Loss: 0.019658
===> Epoch[4](1586/1860): Loss: 0.018647
===> Epoch[4](1587/1860): Loss: 0.015810
===> Epoch[4](1588/1860): Loss: 0.018757
===> Epoch[4](1589/1860): Loss: 0.017614
===> Epoch[4](1590/1860): Loss: 0.018063
===> Epoch[4](1591/1860): Loss: 0.017795
===> Epoch[4](1592/1860): Loss: 0.018217
===> Epoch[4](1593/1860): Loss: 0.015420
===> Epoch[4](1594/1860): Loss: 0.018074
===> Epoch[4](1595/1860): Loss: 0.016491
===> Epoch[4](1596/1860): Loss: 0.018001
===> Epoch[4](1597/1860): Loss: 0.016817
===> Epoch[4](1598/1860): Loss: 0.015536
===> Epoch[4](1599/1860): Loss: 0.017640
===> Epoch[4](1600/1860): Loss: 0.016887
===> Epoch[4](1601/1860): Loss: 0.019032
===> Epoch[4](1602/1860): Loss: 0.018463
===> Epoch[4](1603/1860): Loss: 0.018081
===> Epoch[4](1604/1860): Loss: 0.015763
===> Epoch[4](1605/1860): Loss: 0.017228
===> Epoch[4](1606/1860): Loss: 0.017151
===> Epoch[4](1607/1860): Loss: 0.017363
===> Epoch[4](1608/1860): Loss: 0.017228
===> Epoch[4](1609/1860): Loss: 0.018260
===> Epoch[4](1610/1860): Loss: 0.017411
===> Epoch[4](1611/1860): Loss: 0.019207
===> Epoch[4](1612/1860): Loss: 0.016847
===> Epoch[4](1613/1860): Loss: 0.018867
===> Epoch[4](1614/1860): Loss: 0.017193
===> Epoch[4](1615/1860): Loss: 0.017545
===> Epoch[4](1616/1860): Loss: 0.016493
===> Epoch[4](1617/1860): Loss: 0.018266
===> Epoch[4](1618/1860): Loss: 0.017634
===> Epoch[4](1619/1860): Loss: 0.017873
===> Epoch[4](1620/1860): Loss: 0.017065
===> Epoch[4](1621/1860): Loss: 0.018138
===> Epoch[4](1622/1860): Loss: 0.016907
===> Epoch[4](1623/1860): Loss: 0.018629
===> Epoch[4](1624/1860): Loss: 0.017899
===> Epoch[4](1625/1860): Loss: 0.018517
===> Epoch[4](1626/1860): Loss: 0.016997
===> Epoch[4](1627/1860): Loss: 0.017536
===> Epoch[4](1628/1860): Loss: 0.017073
===> Epoch[4](1629/1860): Loss: 0.018856
===> Epoch[4](1630/1860): Loss: 0.017590
===> Epoch[4](1631/1860): Loss: 0.017600
===> Epoch[4](1632/1860): Loss: 0.016258
===> Epoch[4](1633/1860): Loss: 0.017607
===> Epoch[4](1634/1860): Loss: 0.016243
===> Epoch[4](1635/1860): Loss: 0.016956
===> Epoch[4](1636/1860): Loss: 0.017609
===> Epoch[4](1637/1860): Loss: 0.019128
===> Epoch[4](1638/1860): Loss: 0.018910
===> Epoch[4](1639/1860): Loss: 0.017794
===> Epoch[4](1640/1860): Loss: 0.017421
===> Epoch[4](1641/1860): Loss: 0.017041
===> Epoch[4](1642/1860): Loss: 0.017674
===> Epoch[4](1643/1860): Loss: 0.017971
===> Epoch[4](1644/1860): Loss: 0.016999
===> Epoch[4](1645/1860): Loss: 0.017063
===> Epoch[4](1646/1860): Loss: 0.016360
===> Epoch[4](1647/1860): Loss: 0.018310
===> Epoch[4](1648/1860): Loss: 0.016372
===> Epoch[4](1649/1860): Loss: 0.016823
===> Epoch[4](1650/1860): Loss: 0.016561
===> Epoch[4](1651/1860): Loss: 0.019288
===> Epoch[4](1652/1860): Loss: 0.018105
===> Epoch[4](1653/1860): Loss: 0.017315
===> Epoch[4](1654/1860): Loss: 0.017790
===> Epoch[4](1655/1860): Loss: 0.017730
===> Epoch[4](1656/1860): Loss: 0.018315
===> Epoch[4](1657/1860): Loss: 0.017197
===> Epoch[4](1658/1860): Loss: 0.017742
===> Epoch[4](1659/1860): Loss: 0.016193
===> Epoch[4](1660/1860): Loss: 0.016404
===> Epoch[4](1661/1860): Loss: 0.017181
===> Epoch[4](1662/1860): Loss: 0.017291
===> Epoch[4](1663/1860): Loss: 0.017702
===> Epoch[4](1664/1860): Loss: 0.015804
===> Epoch[4](1665/1860): Loss: 0.017203
===> Epoch[4](1666/1860): Loss: 0.016953
===> Epoch[4](1667/1860): Loss: 0.017519
===> Epoch[4](1668/1860): Loss: 0.017159
===> Epoch[4](1669/1860): Loss: 0.016269
===> Epoch[4](1670/1860): Loss: 0.017832
===> Epoch[4](1671/1860): Loss: 0.017770
===> Epoch[4](1672/1860): Loss: 0.017658
===> Epoch[4](1673/1860): Loss: 0.017481
===> Epoch[4](1674/1860): Loss: 0.017371
===> Epoch[4](1675/1860): Loss: 0.017304
===> Epoch[4](1676/1860): Loss: 0.017609
===> Epoch[4](1677/1860): Loss: 0.018200
===> Epoch[4](1678/1860): Loss: 0.016388
===> Epoch[4](1679/1860): Loss: 0.015800
===> Epoch[4](1680/1860): Loss: 0.018051
===> Epoch[4](1681/1860): Loss: 0.017041
===> Epoch[4](1682/1860): Loss: 0.018812
===> Epoch[4](1683/1860): Loss: 0.017607
===> Epoch[4](1684/1860): Loss: 0.015902
===> Epoch[4](1685/1860): Loss: 0.016538
===> Epoch[4](1686/1860): Loss: 0.016924
===> Epoch[4](1687/1860): Loss: 0.015942
===> Epoch[4](1688/1860): Loss: 0.019544
===> Epoch[4](1689/1860): Loss: 0.018725
===> Epoch[4](1690/1860): Loss: 0.017884
===> Epoch[4](1691/1860): Loss: 0.019632
===> Epoch[4](1692/1860): Loss: 0.017125
===> Epoch[4](1693/1860): Loss: 0.018604
===> Epoch[4](1694/1860): Loss: 0.018727
===> Epoch[4](1695/1860): Loss: 0.016106
===> Epoch[4](1696/1860): Loss: 0.018458
===> Epoch[4](1697/1860): Loss: 0.018369
===> Epoch[4](1698/1860): Loss: 0.016459
===> Epoch[4](1699/1860): Loss: 0.018994
===> Epoch[4](1700/1860): Loss: 0.016448
===> Epoch[4](1701/1860): Loss: 0.019315
===> Epoch[4](1702/1860): Loss: 0.015949
===> Epoch[4](1703/1860): Loss: 0.015997
===> Epoch[4](1704/1860): Loss: 0.018729
===> Epoch[4](1705/1860): Loss: 0.018519
===> Epoch[4](1706/1860): Loss: 0.019243
===> Epoch[4](1707/1860): Loss: 0.018027
===> Epoch[4](1708/1860): Loss: 0.017959
===> Epoch[4](1709/1860): Loss: 0.019583
===> Epoch[4](1710/1860): Loss: 0.015821
===> Epoch[4](1711/1860): Loss: 0.018506
===> Epoch[4](1712/1860): Loss: 0.018950
===> Epoch[4](1713/1860): Loss: 0.016978
===> Epoch[4](1714/1860): Loss: 0.017087
===> Epoch[4](1715/1860): Loss: 0.018618
===> Epoch[4](1716/1860): Loss: 0.015485
===> Epoch[4](1717/1860): Loss: 0.016623
===> Epoch[4](1718/1860): Loss: 0.017393
===> Epoch[4](1719/1860): Loss: 0.018353
===> Epoch[4](1720/1860): Loss: 0.019121
===> Epoch[4](1721/1860): Loss: 0.017431
===> Epoch[4](1722/1860): Loss: 0.017603
===> Epoch[4](1723/1860): Loss: 0.017029
===> Epoch[4](1724/1860): Loss: 0.017798
===> Epoch[4](1725/1860): Loss: 0.016446
===> Epoch[4](1726/1860): Loss: 0.017510
===> Epoch[4](1727/1860): Loss: 0.018071
===> Epoch[4](1728/1860): Loss: 0.018883
===> Epoch[4](1729/1860): Loss: 0.018320
===> Epoch[4](1730/1860): Loss: 0.015995
===> Epoch[4](1731/1860): Loss: 0.016356
===> Epoch[4](1732/1860): Loss: 0.018602
===> Epoch[4](1733/1860): Loss: 0.018993
